timestamp,regiao,consumo,capacidade,prioridade,custo,criticidade
2026-01-07 23:00,Leste,106.66,158.39,4,46.83,146.66
2026-01-08 00:00,Leste,94.96,163.25,2,57.99,114.96
2026-01-08 01:00,Leste,57.36,181.69,1,18.58,67.36
2026-01-08 02:00,Leste,152.38,183.82,3,122.04,182.38
2026-01-08 03:00,Leste,71.4,150.76,4,49.42,111.4
2026-01-08 04:00,Oeste,54.46,143.21,1,33.22,64.46
2026-01-08 05:00,Leste,117.49,158.18,4,60.13,157.49
2026-01-08 06:00,Sul,71.42,161.42,5,21.71,121.42
2026-01-08 07:00,Sul,83.2,164.0,5,57.08,133.2
2026-01-08 08:00,Norte,108.58,167.11,5,79.31,158.58
2026-01-08 09:00,Oeste,86.29,146.84,3,63.18,116.29
2026-01-08 10:00,Oeste,87.08,144.73,5,34.55,137.08
2026-01-08 11:00,Sul,107.35,160.63,5,70.36,157.35
2026-01-08 12:00,Sul,95.15,156.92,5,36.93,145.15
2026-01-08 13:00,Centro,99.18,169.44,4,65.42,139.18
2026-01-08 14:00,Sul,66.69,136.57,3,57.91,96.69
2026-01-08 15:00,Oeste,25.46,174.78,4,10.24,65.46
2026-01-08 16:00,Centro,64.15,144.2,2,43.23,84.15
2026-01-08 17:00,Centro,96.34,183.98,3,82.22,126.34
2026-01-08 18:00,Norte,164.78,154.16,4,62.51,236.66
2026-01-08 19:00,Sul,194.61,188.4,5,138.29,263.24
2026-01-08 20:00,Centro,167.68,154.23,5,110.65,258.05
2026-01-08 21:00,Centro,167.5,159.84,4,116.52,230.48
2026-01-08 22:00,Leste,98.81,159.82,4,60.59,138.81
2026-01-08 23:00,Oeste,127.31,143.58,4,55.72,167.31
2026-01-09 00:00,Centro,106.03,145.75,5,82.99,156.03
2026-01-09 01:00,Norte,110.96,164.63,4,84.27,150.96
2026-01-09 02:00,Norte,89.38,190.03,4,40.64,129.38
2026-01-09 03:00,Centro,88.8,134.39,5,54.48,138.8
2026-01-09 04:00,Norte,136.41,160.99,3,74.39,166.41
2026-01-09 05:00,Centro,120.45,178.0,3,55.02,150.45
2026-01-09 06:00,Oeste,78.85,166.61,3,70.57,108.85
2026-01-09 07:00,Leste,100.81,144.52,5,59.42,150.81
2026-01-09 08:00,Oeste,73.21,153.74,3,47.34,103.21
2026-01-09 09:00,Oeste,95.62,130.64,1,71.59,105.62
2026-01-09 10:00,Oeste,112.61,124.17,1,48.27,122.61
2026-01-09 11:00,Norte,110.09,133.74,5,79.07,160.09
2026-01-09 12:00,Sul,134.37,192.83,1,105.16,144.37
2026-01-09 13:00,Sul,66.68,163.6,1,22.57,76.68
2026-01-09 14:00,Oeste,76.42,174.91,4,65.6,116.42
2026-01-09 15:00,Sul,77.12,148.05,5,25.79,127.12
2026-01-09 16:00,Centro,82.9,147.55,2,67.18,102.9
2026-01-09 17:00,Sul,98.53,163.82,5,59.74,148.53
2026-01-09 18:00,Norte,71.95,145.13,3,31.91,101.95
2026-01-09 19:00,Leste,110.53,159.03,3,84.87,140.53
2026-01-09 20:00,Norte,87.67,146.61,2,53.54,107.67
2026-01-09 21:00,Leste,127.59,150.79,5,108.33,177.59
2026-01-09 22:00,Sul,73.58,182.57,2,48.84,93.58
2026-01-09 23:00,Oeste,75.59,164.28,1,34.52,85.59
2026-01-10 00:00,Norte,68.05,159.25,5,32.43,118.05
2026-01-10 01:00,Centro,120.46,124.47,5,94.91,170.46
2026-01-10 02:00,Sul,99.98,176.22,4,63.77,139.98
2026-01-10 03:00,Centro,102.99,121.8,4,73.02,142.99
2026-01-10 04:00,Sul,118.56,146.88,3,40.37,148.56
2026-01-10 05:00,Leste,91.99,150.28,3,50.36,121.99
2026-01-10 06:00,Norte,96.52,159.78,3,43.33,126.52
2026-01-10 07:00,Sul,66.55,174.79,3,23.0,96.55
2026-01-10 08:00,Sul,76.9,162.06,5,35.49,126.9
2026-01-10 09:00,Sul,83.31,160.06,2,68.62,103.31
2026-01-10 10:00,Norte,106.18,188.23,5,54.54,156.18
2026-01-10 11:00,Centro,107.37,164.15,4,71.76,147.37
2026-01-10 12:00,Oeste,146.85,152.4,3,98.74,176.85
2026-01-10 13:00,Oeste,141.37,141.51,5,116.1,191.37
2026-01-10 14:00,Sul,117.4,183.27,5,54.96,167.4
2026-01-10 15:00,Oeste,100.01,152.14,5,77.97,150.01
2026-01-10 16:00,Sul,105.98,158.57,3,56.83,135.98
2026-01-10 17:00,Norte,87.79,162.02,5,50.57,137.79
2026-01-10 18:00,Leste,117.15,160.77,5,42.23,167.15
2026-01-10 19:00,Leste,85.28,152.43,5,39.03,135.28
2026-01-10 20:00,Oeste,66.1,163.7,3,27.13,96.1
2026-01-10 21:00,Oeste,109.53,182.59,3,56.85,139.53
2026-01-10 22:00,Sul,97.09,169.28,2,86.17,117.09
2026-01-10 23:00,Oeste,115.67,137.96,2,73.25,135.67
2026-01-11 00:00,Norte,114.91,185.38,2,67.08,134.91
2026-01-11 01:00,Leste,113.09,175.81,5,70.16,163.09
2026-01-11 02:00,Norte,104.65,147.64,5,85.3,154.65
2026-01-11 03:00,Leste,69.25,173.69,1,29.73,79.25
2026-01-11 04:00,Leste,65.14,163.11,4,48.64,105.14
2026-01-11 05:00,Oeste,79.42,174.74,3,40.23,109.42
2026-01-11 06:00,Centro,136.36,180.81,5,57.19,186.36
2026-01-11 07:00,Centro,81.71,144.92,3,41.92,111.71
2026-01-11 08:00,Leste,59.29,161.92,1,31.35,69.29
2026-01-11 09:00,Leste,39.0,168.48,2,26.69,59.0
2026-01-11 10:00,Norte,69.65,169.74,4,56.37,109.65
2026-01-11 11:00,Leste,120.16,166.56,3,58.9,150.16
2026-01-11 12:00,Oeste,91.61,140.17,4,42.39,131.61
2026-01-11 13:00,Oeste,111.43,125.22,5,68.26,161.43
2026-01-11 14:00,Sul,86.33,164.92,1,32.38,96.33
2026-01-11 15:00,Oeste,68.82,129.68,1,29.34,78.82
2026-01-11 16:00,Norte,107.24,163.28,4,67.46,147.24
2026-01-11 17:00,Centro,104.0,141.88,1,37.68,114.0
2026-01-11 18:00,Sul,120.44,178.12,4,58.49,160.44
2026-01-11 19:00,Sul,97.89,143.82,2,37.08,117.89
2026-01-11 20:00,Oeste,136.31,163.95,3,111.57,166.31
2026-01-11 21:00,Sul,130.8,157.07,3,82.29,160.8
2026-01-11 22:00,Oeste,137.96,155.59,2,90.3,157.96
2026-01-11 23:00,Centro,75.85,144.36,5,42.55,125.85
2026-01-12 00:00,Norte,91.55,172.89,5,39.94,141.55
2026-01-12 01:00,Norte,77.72,165.11,3,30.58,107.72
2026-01-12 02:00,Oeste,145.95,160.02,2,73.9,165.95
2026-01-12 03:00,Oeste,62.78,154.99,4,54.5,102.78
2026-01-12 04:00,Norte,86.93,184.33,3,57.22,116.93
2026-01-12 05:00,Sul,84.57,157.11,5,47.55,134.57
2026-01-12 06:00,Sul,121.18,180.97,4,96.59,161.18
2026-01-12 07:00,Centro,97.87,175.66,2,59.7,117.87
2026-01-12 08:00,Centro,113.44,138.69,3,78.17,143.44
2026-01-12 09:00,Leste,109.32,145.56,1,44.76,119.32
2026-01-12 10:00,Centro,121.2,170.57,4,56.15,161.2
2026-01-12 11:00,Centro,78.04,160.66,2,25.74,98.04
2026-01-12 12:00,Oeste,166.32,165.57,3,76.76,198.57
2026-01-12 13:00,Sul,97.39,149.19,2,30.08,117.39
2026-01-12 14:00,Oeste,88.21,170.86,4,79.28,128.21
2026-01-12 15:00,Sul,97.92,156.4,1,78.94,107.92
2026-01-12 16:00,Sul,140.57,168.94,1,87.99,150.57
2026-01-12 17:00,Norte,117.05,186.91,4,93.28,157.05
2026-01-12 18:00,Oeste,139.09,156.22,4,106.09,179.09
2026-01-12 19:00,Norte,101.44,208.41,2,58.48,121.44
2026-01-12 20:00,Leste,29.7,154.36,4,15.85,69.7
2026-01-12 21:00,Centro,113.53,156.56,1,84.79,123.53
2026-01-12 22:00,Norte,81.06,158.5,3,33.98,111.06
2026-01-12 23:00,Oeste,111.48,152.06,1,49.23,121.48
2026-01-13 00:00,Oeste,93.17,168.1,3,60.64,123.17
2026-01-13 01:00,Oeste,100.82,158.05,1,65.39,110.82
2026-01-13 02:00,Oeste,94.52,151.94,1,42.46,104.52
2026-01-13 03:00,Sul,129.14,171.31,1,43.38,139.14
2026-01-13 04:00,Leste,86.67,134.67,2,51.37,106.67
2026-01-13 05:00,Oeste,143.78,156.96,3,112.62,173.78
2026-01-13 06:00,Sul,99.45,156.9,4,51.21,139.45
2026-01-13 07:00,Centro,99.97,164.26,4,63.52,139.97
2026-01-13 08:00,Leste,94.7,150.8,2,59.3,114.7
2026-01-13 09:00,Centro,97.79,148.04,5,82.99,147.79
2026-01-13 10:00,Leste,116.43,175.61,4,55.58,156.43
2026-01-13 11:00,Sul,73.43,155.73,5,38.73,123.43
2026-01-13 12:00,Sul,125.78,146.0,3,96.3,155.78
2026-01-13 13:00,Sul,96.11,164.9,5,76.07,146.11
2026-01-13 14:00,Leste,71.0,157.35,5,27.87,121.0
2026-01-13 15:00,Norte,84.24,179.27,1,30.14,94.24
2026-01-13 16:00,Sul,156.71,169.6,2,129.14,176.71
2026-01-13 17:00,Oeste,112.75,166.1,1,72.46,122.75
2026-01-13 18:00,Leste,83.3,144.66,5,37.78,133.3
2026-01-13 19:00,Sul,107.27,183.46,1,92.06,117.27
2026-01-13 20:00,Norte,67.95,131.42,1,39.47,77.95
2026-01-13 21:00,Norte,73.53,178.97,4,58.32,113.53
2026-01-13 22:00,Leste,108.77,149.45,1,80.55,118.77
2026-01-13 23:00,Sul,115.39,164.92,5,41.34,165.39
2026-01-14 00:00,Centro,84.12,158.08,5,58.39,134.12
2026-01-14 01:00,Norte,88.92,153.33,5,48.83,138.92
2026-01-14 02:00,Oeste,103.35,140.44,4,74.57,143.35
2026-01-14 03:00,Centro,111.19,153.91,2,70.05,131.19
2026-01-14 04:00,Leste,92.33,167.5,5,52.24,142.33
2026-01-14 05:00,Oeste,125.85,149.1,3,101.55,155.85
2026-01-14 06:00,Centro,102.36,144.14,3,68.08,132.36
2026-01-14 07:00,Leste,76.75,155.89,5,65.67,126.75
2026-01-14 08:00,Norte,82.51,172.68,4,24.76,122.51
2026-01-14 09:00,Leste,133.46,157.84,5,50.85,183.46
2026-01-14 10:00,Norte,172.05,161.79,2,139.95,222.85
2026-01-14 11:00,Centro,108.08,124.39,3,92.02,138.08
2026-01-14 12:00,Oeste,46.5,148.14,2,16.58,66.5
2026-01-14 13:00,Sul,91.59,166.45,3,76.37,121.59
2026-01-14 14:00,Centro,104.87,187.23,1,67.36,114.87
2026-01-14 15:00,Sul,135.4,147.95,3,105.04,165.4
2026-01-14 16:00,Norte,46.61,162.36,5,36.9,96.61
2026-01-14 17:00,Norte,82.54,152.86,5,43.66,132.54
2026-01-14 18:00,Norte,119.89,153.62,4,65.93,159.89
2026-01-14 19:00,Oeste,112.25,152.15,5,96.22,162.25
2026-01-14 20:00,Sul,128.73,166.1,3,80.32,158.73
2026-01-14 21:00,Oeste,82.05,180.55,2,27.1,102.05
2026-01-14 22:00,Sul,141.11,155.46,5,85.07,191.11
2026-01-14 23:00,Norte,60.03,170.93,2,22.77,80.03
2026-01-15 00:00,Norte,59.13,163.75,5,31.9,109.13
2026-01-15 01:00,Oeste,78.55,169.53,2,59.48,98.55
2026-01-15 02:00,Centro,73.06,153.68,5,30.52,123.06
2026-01-15 03:00,Oeste,130.47,159.66,2,44.75,150.47
2026-01-15 04:00,Oeste,74.73,190.51,1,27.46,84.73
2026-01-15 05:00,Norte,79.48,166.41,3,40.28,109.48
2026-01-15 06:00,Oeste,101.88,150.93,3,68.23,131.88
2026-01-15 07:00,Leste,80.73,148.7,2,33.89,100.73
2026-01-15 08:00,Norte,122.48,180.12,1,45.0,132.48
2026-01-15 09:00,Leste,101.52,180.88,2,83.37,121.52
2026-01-15 10:00,Oeste,138.32,161.99,1,66.82,148.32
2026-01-15 11:00,Centro,116.95,161.46,5,49.95,166.95
2026-01-15 12:00,Sul,80.86,158.31,4,54.49,120.86
2026-01-15 13:00,Centro,87.44,139.03,4,56.82,127.44
2026-01-15 14:00,Centro,114.71,162.47,3,48.23,144.71
2026-01-15 15:00,Leste,96.27,176.63,1,32.73,106.27
2026-01-15 16:00,Norte,71.28,131.69,3,58.35,101.28
2026-01-15 17:00,Oeste,86.33,190.0,4,37.87,126.33
2026-01-15 18:00,Centro,140.74,158.73,3,83.15,170.74
2026-01-15 19:00,Centro,164.26,158.1,5,144.56,232.72
2026-01-15 20:00,Leste,184.66,158.6,2,157.58,282.84
2026-01-15 21:00,Leste,167.47,172.98,2,52.09,187.47
2026-01-15 22:00,Norte,86.96,170.04,5,40.48,136.96
2026-01-15 23:00,Leste,63.87,138.11,1,55.34,73.87
2026-01-16 00:00,Norte,103.49,173.56,4,71.84,143.49
2026-01-16 01:00,Sul,96.18,141.95,5,79.22,146.18
2026-01-16 02:00,Centro,71.69,169.71,4,63.25,111.69
2026-01-16 03:00,Centro,85.07,176.47,2,58.82,105.07
2026-01-16 04:00,Centro,56.65,153.08,2,27.5,76.65
2026-01-16 05:00,Centro,122.34,151.44,2,84.87,142.34
2026-01-16 06:00,Norte,118.95,153.48,5,73.73,168.95
2026-01-16 07:00,Leste,119.23,186.27,2,87.78,139.23
2026-01-16 08:00,Leste,118.86,149.39,4,57.29,158.86
2026-01-16 09:00,Centro,109.32,167.9,2,44.91,129.32
2026-01-16 10:00,Sul,74.7,146.28,5,32.76,124.7
2026-01-16 11:00,Oeste,100.69,163.42,1,71.78,110.69
2026-01-16 12:00,Leste,132.2,181.66,4,96.13,172.2
2026-01-16 13:00,Sul,109.98,173.59,4,42.07,149.98
2026-01-16 14:00,Oeste,103.81,175.2,1,88.78,113.81
2026-01-16 15:00,Norte,106.4,182.05,2,80.3,126.4
2026-01-16 16:00,Oeste,127.51,193.47,4,104.59,167.51
2026-01-16 17:00,Norte,80.9,132.15,2,45.02,100.9
2026-01-16 18:00,Centro,63.69,142.45,3,34.17,93.69
2026-01-16 19:00,Oeste,74.63,149.82,1,45.7,84.63
2026-01-16 20:00,Oeste,50.61,168.23,2,30.93,70.61
2026-01-16 21:00,Norte,107.04,159.57,4,65.26,147.04
2026-01-16 22:00,Leste,109.93,175.0,3,84.01,139.93
2026-01-16 23:00,Centro,74.57,163.78,5,63.49,124.57
2026-01-17 00:00,Centro,122.95,150.48,4,43.56,162.95
2026-01-17 01:00,Oeste,132.9,177.0,5,50.66,182.9
2026-01-17 02:00,Sul,97.5,163.02,4,63.78,137.5
2026-01-17 03:00,Sul,108.04,155.61,3,77.25,138.04
2026-01-17 04:00,Leste,97.47,152.45,1,70.54,107.47
2026-01-17 05:00,Sul,133.69,172.01,5,89.21,183.69
2026-01-17 06:00,Centro,82.3,170.14,2,69.74,102.3
2026-01-17 07:00,Sul,134.4,138.38,2,110.38,154.4
2026-01-17 08:00,Oeste,100.97,155.17,3,49.04,130.97
2026-01-17 09:00,Norte,96.19,169.19,2,84.29,116.19
2026-01-17 10:00,Oeste,86.29,152.02,4,51.65,126.29
2026-01-17 11:00,Centro,97.41,159.57,4,43.13,137.41
2026-01-17 12:00,Centro,85.19,146.1,4,29.62,125.19
2026-01-17 13:00,Centro,151.66,161.28,3,101.89,181.66
2026-01-17 14:00,Leste,107.27,150.74,2,41.72,127.27
2026-01-17 15:00,Leste,147.73,166.73,5,118.6,197.73
2026-01-17 16:00,Sul,94.77,165.61,1,52.14,104.77
2026-01-17 17:00,Centro,110.81,170.42,5,71.29,160.81
2026-01-17 18:00,Norte,112.14,174.85,5,57.88,162.14
2026-01-17 19:00,Norte,117.58,166.99,3,98.59,147.58
2026-01-17 20:00,Sul,102.55,131.16,1,48.78,112.55
2026-01-17 21:00,Centro,135.67,180.61,3,83.6,165.67
2026-01-17 22:00,Centro,104.27,169.95,1,38.12,114.27
2026-01-17 23:00,Leste,128.65,158.61,5,110.68,178.65
2026-01-18 00:00,Centro,56.5,172.88,3,34.76,86.5
2026-01-18 01:00,Oeste,92.0,166.28,5,55.0,142.0
2026-01-18 02:00,Leste,84.27,160.44,5,37.05,134.27
2026-01-18 03:00,Norte,101.39,159.89,1,58.7,111.39
2026-01-18 04:00,Oeste,98.66,149.81,5,88.73,148.66
2026-01-18 05:00,Sul,122.25,163.92,2,37.5,142.25
2026-01-18 06:00,Centro,92.95,149.31,1,45.05,102.95
2026-01-18 07:00,Leste,59.41,152.09,1,42.27,69.41
2026-01-18 08:00,Sul,74.24,171.83,1,59.34,84.24
2026-01-18 09:00,Norte,89.0,171.92,4,75.62,129.0
2026-01-18 10:00,Centro,82.53,146.37,4,68.93,122.53
2026-01-18 11:00,Norte,122.11,149.83,4,104.61,162.11
2026-01-18 12:00,Norte,110.75,149.11,3,70.11,140.75
2026-01-18 13:00,Sul,109.86,182.04,3,37.32,139.86
2026-01-18 14:00,Sul,98.8,163.71,4,66.78,138.8
2026-01-18 15:00,Leste,77.59,153.57,5,28.72,127.59
2026-01-18 16:00,Norte,93.97,147.48,1,43.5,103.97
2026-01-18 17:00,Leste,81.59,160.2,4,65.08,121.59
2026-01-18 18:00,Norte,104.48,172.44,1,54.8,114.48
2026-01-18 19:00,Oeste,109.61,127.33,4,66.16,149.61
2026-01-18 20:00,Centro,111.96,155.12,3,95.63,141.96
2026-01-18 21:00,Centro,91.76,172.41,1,72.79,101.76
2026-01-18 22:00,Centro,94.07,152.83,1,54.15,104.07
2026-01-18 23:00,Centro,116.11,168.61,1,82.7,126.11
2026-01-19 00:00,Leste,115.6,150.26,1,41.83,125.6
2026-01-19 01:00,Sul,141.72,163.56,2,69.8,161.72
2026-01-19 02:00,Leste,92.98,178.01,4,65.34,132.98
2026-01-19 03:00,Centro,111.82,169.67,1,97.84,121.82
2026-01-19 04:00,Leste,83.06,159.1,3,52.3,113.06
2026-01-19 05:00,Sul,124.58,178.19,3,80.29,154.58
2026-01-19 06:00,Norte,131.07,168.95,3,81.83,161.07
2026-01-19 07:00,Norte,119.3,172.34,1,43.37,129.3
2026-01-19 08:00,Oeste,121.37,167.71,5,101.32,171.37
2026-01-19 09:00,Centro,83.89,151.33,2,61.05,103.89
2026-01-19 10:00,Norte,149.83,176.08,4,95.99,189.83
2026-01-19 11:00,Leste,121.6,128.91,4,43.58,161.6
2026-01-19 12:00,Sul,84.25,138.36,4,49.06,124.25
2026-01-19 13:00,Oeste,132.92,185.04,3,112.68,162.92
2026-01-19 14:00,Leste,122.7,190.59,3,94.88,152.7
2026-01-19 15:00,Oeste,94.07,161.08,4,34.59,134.07
2026-01-19 16:00,Sul,85.15,162.21,3,56.43,115.15
2026-01-19 17:00,Norte,74.53,159.24,1,36.93,84.53
2026-01-19 18:00,Sul,108.12,142.15,4,70.75,148.12
2026-01-19 19:00,Leste,77.15,146.99,4,40.91,117.15
2026-01-19 20:00,Oeste,109.98,182.3,4,84.75,149.98
2026-01-19 21:00,Norte,79.13,154.37,2,31.96,99.13
2026-01-19 22:00,Centro,97.37,136.39,4,35.89,137.37
2026-01-19 23:00,Oeste,69.04,164.41,4,28.01,109.04
2026-01-20 00:00,Oeste,110.87,163.05,5,84.57,160.87
2026-01-20 01:00,Sul,83.18,179.08,1,29.47,93.18
2026-01-20 02:00,Sul,141.03,138.91,1,106.37,157.41
2026-01-20 03:00,Sul,80.14,163.63,5,51.83,130.14
2026-01-20 04:00,Leste,114.09,189.55,3,73.26,144.09
2026-01-20 05:00,Centro,151.2,142.73,3,135.2,206.59
2026-01-20 06:00,Leste,173.21,162.24,4,140.06,246.12
2026-01-20 07:00,Centro,149.69,172.33,1,44.98,159.69
2026-01-20 08:00,Sul,110.14,147.22,3,90.25,140.14
2026-01-20 09:00,Oeste,69.63,168.33,3,50.63,99.63
2026-01-20 10:00,Sul,76.92,172.75,2,44.99,96.92
2026-01-20 11:00,Sul,54.75,150.14,3,44.02,84.75
2026-01-20 12:00,Norte,87.85,189.57,2,33.43,107.85
2026-01-20 13:00,Sul,91.69,153.28,4,63.7,131.69
2026-01-20 14:00,Centro,130.89,170.91,4,106.82,170.89
2026-01-20 15:00,Centro,131.64,151.11,4,79.73,171.64
2026-01-20 16:00,Centro,110.5,146.63,2,45.47,130.5
2026-01-20 17:00,Leste,129.33,160.82,2,94.06,149.33
2026-01-20 18:00,Norte,73.38,170.02,3,23.49,103.38
2026-01-20 19:00,Norte,64.47,150.27,1,41.79,74.47
2026-01-20 20:00,Norte,125.42,178.94,3,72.62,155.42
2026-01-20 21:00,Norte,66.06,156.99,2,38.54,86.06
2026-01-20 22:00,Norte,87.47,142.91,5,42.64,137.47
2026-01-20 23:00,Centro,125.43,149.43,1,72.92,135.43
2026-01-21 00:00,Leste,127.13,149.09,3,70.25,157.13
2026-01-21 01:00,Centro,98.36,163.9,5,73.74,148.36
2026-01-21 02:00,Norte,97.69,181.09,5,39.22,147.69
2026-01-21 03:00,Oeste,88.47,149.64,5,27.99,138.47
2026-01-21 04:00,Centro,125.77,168.82,3,56.75,155.77
2026-01-21 05:00,Centro,90.45,189.07,1,67.37,100.45
2026-01-21 06:00,Leste,115.27,177.87,2,80.17,135.27
2026-01-21 07:00,Centro,106.92,149.09,2,63.18,126.92
2026-01-21 08:00,Centro,114.82,149.52,1,101.09,124.82
2026-01-21 09:00,Oeste,113.24,156.5,4,85.12,153.24
2026-01-21 10:00,Sul,102.35,149.03,4,75.29,142.35
2026-01-21 11:00,Leste,109.91,183.69,3,36.56,139.91
2026-01-21 12:00,Oeste,100.43,152.56,2,58.09,120.43
2026-01-21 13:00,Oeste,86.87,183.56,5,38.24,136.87
2026-01-21 14:00,Oeste,86.18,161.34,4,26.47,126.18
2026-01-21 15:00,Norte,83.94,168.82,5,59.57,133.94
2026-01-21 16:00,Oeste,125.2,170.61,3,109.38,155.2
2026-01-21 17:00,Leste,72.08,146.06,3,36.11,102.08
2026-01-21 18:00,Sul,106.2,149.1,5,56.78,156.2
2026-01-21 19:00,Sul,96.72,140.1,2,59.19,116.72
2026-01-21 20:00,Norte,98.59,162.02,1,78.77,108.59
2026-01-21 21:00,Leste,74.11,169.69,4,37.86,114.11
2026-01-21 22:00,Centro,99.92,163.95,5,35.49,149.92
2026-01-21 23:00,Norte,73.7,136.27,5,50.33,123.7
2026-01-22 00:00,Centro,129.16,170.56,4,89.62,169.16
2026-01-22 01:00,Leste,105.24,150.94,1,75.5,115.24
2026-01-22 02:00,Leste,89.84,181.19,1,61.39,99.84
2026-01-22 03:00,Norte,104.66,137.14,3,47.56,134.66
2026-01-22 04:00,Norte,98.47,165.31,4,49.19,138.47
2026-01-22 05:00,Oeste,97.63,187.42,2,55.1,117.63
2026-01-22 06:00,Oeste,116.59,158.71,4,47.46,156.59
2026-01-22 07:00,Norte,124.22,171.78,4,53.54,164.22
2026-01-22 08:00,Norte,133.81,147.59,1,42.94,143.81
2026-01-22 09:00,Oeste,82.89,155.06,4,25.8,122.89
2026-01-22 10:00,Leste,121.22,177.26,1,84.71,131.22
2026-01-22 11:00,Centro,112.96,170.94,4,72.84,152.96
2026-01-22 12:00,Norte,88.7,135.15,4,49.82,128.7
2026-01-22 13:00,Centro,98.03,159.7,4,36.54,138.03
2026-01-22 14:00,Norte,121.64,154.39,3,65.73,151.64
2026-01-22 15:00,Oeste,67.52,182.0,3,23.52,97.52
2026-01-22 16:00,Norte,101.36,147.61,2,41.15,121.36
2026-01-22 17:00,Norte,136.0,155.53,3,97.58,166.0
2026-01-22 18:00,Oeste,163.92,149.65,1,136.24,216.74
2026-01-22 19:00,Centro,178.74,151.8,2,56.34,279.55
2026-01-22 20:00,Oeste,181.79,174.84,5,124.72,252.64
2026-01-22 21:00,Norte,133.68,153.98,4,117.63,173.68
2026-01-22 22:00,Sul,108.26,161.18,1,58.82,118.26
2026-01-22 23:00,Centro,113.02,139.16,4,97.66,153.02
2026-01-23 00:00,Sul,119.51,175.89,1,38.5,129.51
2026-01-23 01:00,Sul,95.11,160.21,5,31.15,145.11
2026-01-23 02:00,Norte,135.24,161.91,3,107.17,165.24
2026-01-23 03:00,Norte,85.28,162.49,5,28.86,135.28
2026-01-23 04:00,Sul,125.33,173.26,5,54.18,175.33
2026-01-23 05:00,Centro,59.15,172.25,4,29.25,99.15
2026-01-23 06:00,Centro,78.89,156.24,2,59.84,98.89
2026-01-23 07:00,Oeste,104.18,164.81,3,40.08,134.18
2026-01-23 08:00,Centro,111.83,172.55,2,62.98,131.83
2026-01-23 09:00,Sul,111.1,161.74,5,58.4,161.1
2026-01-23 10:00,Norte,128.74,161.7,1,39.18,138.74
2026-01-23 11:00,Oeste,90.99,140.61,3,50.02,120.99
2026-01-23 12:00,Oeste,93.98,150.47,3,57.69,123.98
2026-01-23 13:00,Oeste,101.04,169.27,1,66.46,111.04
2026-01-23 14:00,Norte,91.82,155.83,3,46.71,121.82
2026-01-23 15:00,Centro,84.74,156.53,5,75.09,134.74
2026-01-23 16:00,Oeste,72.65,179.36,5,43.92,122.65
2026-01-23 17:00,Norte,104.67,138.17,3,34.74,134.67
2026-01-23 18:00,Sul,110.97,138.16,4,66.42,150.97
2026-01-23 19:00,Oeste,96.43,156.1,3,45.42,126.43
2026-01-23 20:00,Norte,99.7,180.78,4,32.5,139.7
2026-01-23 21:00,Norte,113.85,155.76,1,67.29,123.85
2026-01-23 22:00,Leste,116.53,164.73,4,76.4,156.53
2026-01-23 23:00,Norte,63.79,172.11,3,27.94,93.79
2026-01-24 00:00,Oeste,94.77,166.05,4,77.9,134.77
2026-01-24 01:00,Oeste,107.58,156.3,5,63.54,157.58
2026-01-24 02:00,Leste,135.16,187.17,4,54.99,175.16
2026-01-24 03:00,Sul,126.11,178.09,3,111.65,156.11
2026-01-24 04:00,Sul,96.72,163.29,5,32.48,146.72
2026-01-24 05:00,Leste,121.44,170.79,4,48.91,161.44
2026-01-24 06:00,Centro,103.94,172.32,2,80.42,123.94
2026-01-24 07:00,Norte,127.23,148.98,5,103.44,177.23
2026-01-24 08:00,Oeste,74.19,169.6,2,48.59,94.19
2026-01-24 09:00,Oeste,92.63,183.87,2,41.56,112.63
2026-01-24 10:00,Centro,53.71,144.85,5,46.61,103.71
2026-01-24 11:00,Oeste,120.87,150.69,1,39.17,130.87
2026-01-24 12:00,Oeste,96.93,142.33,4,59.97,136.93
2026-01-24 13:00,Sul,114.15,138.44,1,65.23,124.15
2026-01-24 14:00,Sul,136.24,172.51,4,118.53,176.24
2026-01-24 15:00,Leste,88.36,168.61,1,27.35,98.36
2026-01-24 16:00,Norte,114.59,174.14,5,85.75,164.59
2026-01-24 17:00,Oeste,127.6,157.53,2,105.21,147.6
2026-01-24 18:00,Norte,120.13,187.89,4,86.78,160.13
2026-01-24 19:00,Leste,106.12,155.58,3,65.64,136.12
2026-01-24 20:00,Sul,82.29,165.34,5,51.47,132.29
2026-01-24 21:00,Norte,102.41,154.01,3,75.93,132.41
2026-01-24 22:00,Norte,45.37,156.96,3,37.78,75.37
2026-01-24 23:00,Sul,79.25,171.26,1,41.16,89.25
2026-01-25 00:00,Sul,76.68,141.2,5,55.64,126.68
2026-01-25 01:00,Oeste,114.57,170.35,5,42.18,164.57
2026-01-25 02:00,Sul,96.69,135.02,2,72.7,116.69
2026-01-25 03:00,Leste,77.12,188.96,5,54.61,127.12
2026-01-25 04:00,Centro,122.75,164.86,4,72.63,162.75
2026-01-25 05:00,Centro,113.51,145.16,5,80.25,163.51
2026-01-25 06:00,Norte,122.13,150.28,3,95.25,152.13
2026-01-25 07:00,Sul,119.6,188.83,1,41.63,129.6
2026-01-25 08:00,Norte,85.05,196.49,1,33.92,95.05
2026-01-25 09:00,Norte,90.44,143.39,2,55.39,110.44
2026-01-25 10:00,Oeste,82.3,198.19,5,70.7,132.3
